dt,open,high,low,close,tv_ss,py_ss,ss_diff,ss_pct,tv_buy,tv_sell,py_buy,py_sell
2025-07-29 15:30:00+00:00,152.57,153.61,150.0,152.96,,0.3576208861729455,0.0,,0,0,0,0
2025-07-29 17:30:00+00:00,152.95,153.44,152.44,152.795,,1.9118167129655632,0.0,,0,0,0,0
2025-07-29 19:30:00+00:00,152.795,153.01,152.03,152.91,,5.213124090803737,0.0,,0,0,0,0
2025-07-30 13:30:00+00:00,141.0,146.9599,138.3,145.555,,10.15421640721631,0.0,,0,0,0,0
2025-07-30 15:30:00+00:00,145.6238,146.78,143.55,145.85,,16.344583597231637,0.0,,0,0,0,0
2025-07-30 17:30:00+00:00,145.83,148.54,145.405,146.868,,23.417098450101147,0.0,,0,0,0,0
2025-07-30 19:30:00+00:00,146.78,147.8,146.76,147.41,,31.108604087048224,0.0,,0,0,0,0
2025-07-31 13:30:00+00:00,148.3,154.95,146.9,154.0,,39.22706862956332,0.0,,0,0,0,0
2025-07-31 15:30:00+00:00,154.04,157.45,154.04,156.14,,47.63079434000529,0.0,,0,0,0,0
2025-07-31 17:30:00+00:00,156.1035,156.655,154.705,156.19,,56.201211721736655,0.0,,0,0,0,0
2025-07-31 19:30:00+00:00,156.11,157.29,155.935,156.99,,64.81647314529033,0.0,,0,0,0,0
2025-08-01 13:30:00+00:00,153.36,154.65,150.9165,153.485,,73.34693189230615,0.0,,0,0,0,0
2025-08-01 15:30:00+00:00,153.43,156.61,153.09,153.095,,81.66685394754165,0.0,,0,0,0,0
2025-08-01 17:30:00+00:00,153.15,154.23,152.28,153.975,,89.67681005903782,0.0,,0,0,0,0
2025-08-01 19:30:00+00:00,153.975,154.945,153.71,154.77,,97.30890671029577,0.0,,0,0,0,0
2025-08-04 13:30:00+00:00,157.74,157.74,152.4,152.565,,104.51754449426844,0.0,,0,0,0,0
2025-08-04 15:30:00+00:00,152.545,154.5,152.54,154.485,,111.26984473043379,0.0,,0,0,0,0
2025-08-04 17:30:00+00:00,154.48,154.91,154.01,154.205,,117.54206171271741,0.0,,0,0,0,0
2025-08-04 19:30:00+00:00,154.24,154.94,154.16,154.81,,123.32328876440411,0.0,,0,0,0,0
